CustomerID,Gender,Age,Region,SubscriptionType,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportTickets,ContractType,Churn
CUST10616,Male,23,East,Basic,14,22.39,270.85,Debit Card,2,Month-to-Month,No
CUST10617,Female,34,East,Standard,3,65.0,3920.39,UPI,7,One Year,Yes
CUST10618,Male,42,North,Standard,62,53.27,4058.27,Credit Card,6,One Year,No
CUST10619,Male,45,East,Basic,64,63.83,2641.13,UPI,1,Month-to-Month,No
CUST10620,Female,19,East,Premium,45,46.27,1144.08,Credit Card,2,Month-to-Month,No
CUST10621,Female,52,South,Premium,58,36.47,3073.46,Credit Card,9,Two Year,No
CUST10622,Male,54,South,Basic,20,88.91,5410.88,Credit Card,8,One Year,Yes
CUST10623,Female,22,East,Basic,58,71.46,6280.93,UPI,4,One Year,No
CUST10624,Male,18,South,Standard,57,40.02,4292.93,Debit Card,1,One Year,No
CUST10625,Female,57,South,Standard,68,51.96,4759.69,Debit Card,2,One Year,Yes
CUST10626,Male,29,East,Basic,52,79.18,1684.87,UPI,7,Month-to-Month,No
CUST10627,Female,53,North,Standard,37,27.22,2369.91,Debit Card,3,Two Year,No
CUST10628,Male,62,East,Standard,8,34.75,1378.98,Bank Transfer,1,Two Year,No
CUST10629,Male,40,South,Basic,44,27.32,2069.43,Debit Card,1,Month-to-Month,No
CUST10630,Male,64,North,Standard,5,101.23,1876.61,Bank Transfer,5,Month-to-Month,No
CUST10631,Female,48,West,Premium,69,95.24,4203.65,Bank Transfer,7,Two Year,Yes
CUST10632,Male,28,North,Basic,31,95.33,4545.24,Bank Transfer,6,Month-to-Month,No
CUST10633,Male,27,South,Basic,45,91.63,7565.08,UPI,3,Two Year,No
CUST10634,Female,20,North,Standard,9,86.94,1645.01,Debit Card,1,Month-to-Month,No
CUST10635,Female,31,East,Premium,32,67.7,5169.24,Debit Card,8,Month-to-Month,No
CUST10636,Male,33,West,Premium,33,84.23,6556.35,UPI,3,Month-to-Month,Yes
CUST10637,Male,27,West,Standard,67,23.84,4525.91,UPI,8,Month-to-Month,No
CUST10638,Female,46,West,Standard,30,82.15,2114.53,Debit Card,4,Month-to-Month,No
CUST10639,Female,27,South,Standard,29,97.79,2174.15,UPI,6,Month-to-Month,No
CUST10640,Female,29,South,Standard,3,70.04,410.1,UPI,4,One Year,No
CUST10641,Female,47,West,Basic,57,55.75,2513.01,Bank Transfer,1,Two Year,No
CUST10642,Female,58,North,Basic,30,47.74,5982.37,UPI,5,Month-to-Month,No
CUST10643,Male,18,West,Basic,9,84.28,475.39,Bank Transfer,6,Month-to-Month,No
CUST10644,Female,22,North,Standard,26,89.28,1832.43,Credit Card,5,Month-to-Month,Yes
CUST10645,Male,37,North,Basic,2,107.1,5679.24,Bank Transfer,2,Month-to-Month,No
CUST10646,Male,25,South,Premium,62,54.23,6282.95,Bank Transfer,9,Month-to-Month,Yes
CUST10647,Male,60,North,Basic,3,96.98,3697.02,UPI,7,Month-to-Month,No
CUST10648,Female,29,West,Basic,46,76.14,5614.79,Debit Card,2,Month-to-Month,Yes
CUST10649,Male,18,South,Standard,68,108.28,3164.82,Credit Card,4,Month-to-Month,No
CUST10650,Male,37,East,Standard,25,72.78,1363.31,Credit Card,8,Month-to-Month,Yes
CUST10651,Female,45,East,Basic,51,71.76,3245.38,Credit Card,4,One Year,Yes
CUST10652,Male,60,South,Basic,13,77.79,4681.75,Debit Card,6,Month-to-Month,No
CUST10653,Male,54,West,Premium,44,94.93,7589.62,Credit Card,6,Two Year,No
CUST10654,Female,64,East,Basic,35,116.47,643.13,Credit Card,4,Two Year,No
CUST10655,Male,54,East,Basic,55,27.36,4108.41,Debit Card,1,Two Year,No
CUST10656,Male,29,North,Premium,9,25.34,2698.47,Credit Card,4,Two Year,Yes
CUST10657,Male,54,North,Basic,2,113.76,4115.66,UPI,6,Month-to-Month,No
CUST10658,Female,66,West,Standard,61,72.99,289.41,UPI,6,Month-to-Month,No
CUST10659,Female,66,South,Basic,41,81.49,2572.9,Bank Transfer,3,Month-to-Month,No
CUST10660,Female,61,West,Basic,44,68.24,6576.96,Bank Transfer,0,One Year,No
CUST10661,Male,45,South,Basic,64,29.37,4476.14,Bank Transfer,5,Two Year,No
CUST10662,Male,64,East,Basic,31,96.81,3659.6,UPI,2,Two Year,No
CUST10663,Female,32,North,Basic,47,94.72,2355.65,UPI,4,Month-to-Month,Yes
CUST10664,Male,23,West,Basic,2,51.17,2454.54,UPI,3,One Year,No
CUST10665,Male,61,West,Standard,69,50.62,3126.5,Bank Transfer,1,Month-to-Month,No
CUST10666,Female,37,South,Basic,58,103.78,6701.01,Bank Transfer,6,Month-to-Month,No
CUST10667,Female,67,South,Standard,44,27.24,7740.98,Bank Transfer,4,One Year,No
CUST10668,Male,31,West,Premium,56,108.11,3565.38,Bank Transfer,6,Month-to-Month,No
CUST10669,Male,19,South,Standard,43,45.67,3207.49,Bank Transfer,8,Two Year,Yes
CUST10670,Male,26,West,Basic,34,79.3,6787.75,Bank Transfer,3,Month-to-Month,No
CUST10671,Female,54,West,Premium,30,113.6,3472.55,UPI,4,Two Year,No
CUST10672,Female,37,West,Basic,71,87.81,4460.94,Debit Card,8,Month-to-Month,Yes
CUST10673,Female,43,East,Basic,70,61.44,1924.44,Debit Card,9,One Year,Yes
CUST10674,Female,46,South,Standard,55,88.95,5973.67,Bank Transfer,3,One Year,Yes
CUST10675,Male,18,North,Standard,67,54.4,4302.71,Debit Card,4,Two Year,No
CUST10676,Female,52,North,Standard,13,47.73,6491.37,Debit Card,4,Month-to-Month,No
CUST10677,Female,23,South,Basic,3,119.67,6267.79,UPI,7,Two Year,Yes
CUST10678,Female,54,West,Standard,26,95.08,1798.54,Bank Transfer,3,Month-to-Month,Yes
CUST10679,Female,22,North,Basic,57,84.47,5753.52,Bank Transfer,3,Month-to-Month,No
CUST10680,Female,50,North,Premium,24,55.53,6420.43,Debit Card,6,Month-to-Month,No
CUST10681,Male,66,South,Basic,53,24.92,2834.25,Bank Transfer,4,One Year,No
CUST10682,Male,68,North,Premium,70,23.11,1463.61,Bank Transfer,5,Month-to-Month,No
CUST10683,Female,31,West,Standard,43,75.42,120.79,Bank Transfer,5,One Year,No
CUST10684,Male,29,South,Premium,60,96.2,3662.14,Bank Transfer,5,One Year,Yes
CUST10685,Female,59,West,Standard,58,73.74,2884.22,Debit Card,9,Month-to-Month,No
CUST10686,Female,37,North,Standard,49,104.08,4483.79,Credit Card,4,Two Year,No
CUST10687,Male,67,North,Basic,42,23.34,1585.52,Debit Card,4,Month-to-Month,No
CUST10688,Male,41,West,Basic,66,56.68,6891.36,UPI,8,Two Year,No
CUST10689,Female,60,East,Basic,11,43.71,2136.27,Credit Card,7,Month-to-Month,No
CUST10690,Female,51,North,Premium,18,64.73,1888.79,Credit Card,3,Month-to-Month,No
CUST10691,Female,42,East,Premium,52,27.24,3897.64,Credit Card,6,Month-to-Month,No
CUST10692,Male,67,North,Standard,46,115.41,4040.92,Debit Card,7,Month-to-Month,No
CUST10693,Female,46,East,Basic,44,42.33,1799.17,UPI,8,Month-to-Month,No
CUST10694,Female,56,East,Basic,22,112.23,2247.7,Debit Card,4,Month-to-Month,No
CUST10695,Female,48,East,Standard,53,62.59,1440.67,UPI,2,Month-to-Month,Yes
CUST10696,Male,64,West,Standard,59,118.55,5775.84,Debit Card,3,Month-to-Month,Yes
CUST10697,Female,60,East,Standard,30,75.41,6183.7,Debit Card,9,Month-to-Month,No
CUST10698,Female,67,East,Premium,8,113.08,3752.4,Debit Card,5,One Year,Yes
CUST10699,Male,40,East,Basic,57,20.53,5741.29,Credit Card,9,Month-to-Month,No
CUST10700,Female,61,North,Standard,20,94.82,5913.89,Debit Card,4,Two Year,No
CUST10701,Female,55,East,Standard,25,110.31,1192.38,UPI,8,One Year,No
CUST10702,Male,37,North,Basic,19,33.97,7732.81,UPI,2,One Year,No
CUST10703,Female,40,East,Basic,5,29.61,6586.15,UPI,1,One Year,No
CUST10704,Male,62,East,Basic,27,62.46,1715.42,Credit Card,5,Month-to-Month,Yes
CUST10705,Male,69,West,Premium,40,113.37,1570.7,Debit Card,6,One Year,No
CUST10706,Female,33,North,Standard,26,74.24,1092.72,Debit Card,4,Month-to-Month,No
CUST10707,Female,67,East,Standard,27,72.75,1193.19,Bank Transfer,0,Two Year,No
CUST10708,Female,59,North,Premium,62,34.11,6010.48,Credit Card,2,One Year,Yes
CUST10709,Female,25,North,Standard,50,20.08,3810.27,UPI,2,Month-to-Month,Yes
CUST10710,Male,67,South,Basic,42,101.01,6285.18,UPI,3,One Year,No
CUST10711,Female,38,West,Standard,29,28.76,5995.41,Debit Card,9,Month-to-Month,Yes
CUST10712,Male,18,West,Standard,39,83.38,4876.44,UPI,5,Month-to-Month,No
CUST10713,Female,25,West,Standard,60,111.46,5522.3,Debit Card,4,Month-to-Month,No
CUST10714,Female,46,South,Standard,41,40.87,245.01,Debit Card,0,One Year,No
CUST10715,Female,49,South,Standard,33,86.53,2563.04,Bank Transfer,5,One Year,No
CUST10716,Male,55,West,Basic,16,27.87,5138.8,Credit Card,8,One Year,Yes
CUST10717,Female,22,South,Premium,23,80.38,173.83,Debit Card,0,Month-to-Month,No
CUST10718,Female,64,South,Basic,7,36.39,360.52,Debit Card,7,Month-to-Month,No
CUST10719,Female,39,South,Basic,26,93.6,6829.92,Debit Card,7,One Year,No
CUST10720,Female,64,West,Basic,12,50.12,5503.8,Bank Transfer,2,Month-to-Month,No
CUST10721,Male,51,West,Basic,5,66.34,2196.42,Debit Card,8,One Year,No
CUST10722,Female,18,West,Basic,69,79.94,5534.91,Credit Card,7,Month-to-Month,No
CUST10723,Male,43,South,Premium,49,37.13,6360.41,Credit Card,2,Month-to-Month,No
CUST10724,Male,60,West,Premium,26,94.16,2523.67,UPI,9,Month-to-Month,No
CUST10725,Male,27,South,Basic,5,50.26,384.7,Credit Card,4,One Year,No
CUST10726,Male,47,East,Basic,22,86.24,7468.96,UPI,2,Month-to-Month,No
CUST10727,Male,67,South,Basic,13,35.83,2826.92,Credit Card,4,Month-to-Month,Yes
CUST10728,Male,35,North,Basic,28,88.81,941.21,UPI,8,Month-to-Month,No
CUST10729,Female,34,West,Basic,33,32.82,3985.67,Debit Card,3,Month-to-Month,No
CUST10730,Male,43,West,Premium,23,62.54,6170.9,Bank Transfer,5,Month-to-Month,No
CUST10731,Male,25,North,Basic,18,44.72,1851.01,Bank Transfer,2,Month-to-Month,No
CUST10732,Male,64,South,Standard,30,94.84,2228.97,Bank Transfer,2,One Year,Yes
CUST10733,Female,57,East,Basic,26,46.2,2017.45,Debit Card,4,Month-to-Month,Yes
CUST10734,Female,66,North,Premium,16,108.17,7934.22,Bank Transfer,7,One Year,Yes
CUST10735,Male,29,North,Standard,39,109.18,1659.49,Credit Card,7,One Year,No
CUST10736,Female,44,South,Premium,33,39.64,4646.61,UPI,2,Month-to-Month,No
CUST10737,Male,25,West,Standard,26,81.38,7409.59,Debit Card,7,Month-to-Month,No
CUST10738,Male,42,South,Basic,48,28.77,1260.48,Bank Transfer,7,Two Year,Yes
CUST10739,Female,63,North,Basic,65,59.15,7769.75,Credit Card,2,Month-to-Month,No
CUST10740,Male,21,North,Standard,38,91.33,7585.07,Credit Card,9,Month-to-Month,No
CUST10741,Female,50,West,Basic,2,85.94,7088.12,Debit Card,9,Month-to-Month,No
CUST10742,Female,18,West,Standard,6,82.47,1795.0,Debit Card,1,One Year,No
CUST10743,Male,36,West,Basic,46,48.25,5109.03,Bank Transfer,9,Month-to-Month,No
CUST10744,Male,48,South,Basic,50,57.8,6111.04,UPI,1,Two Year,No
CUST10745,Female,33,West,Standard,38,30.29,7889.62,Bank Transfer,8,Two Year,Yes
CUST10746,Male,31,North,Standard,18,91.9,1525.35,Bank Transfer,6,Month-to-Month,Yes
CUST10747,Male,65,North,Standard,27,70.39,6151.6,Debit Card,5,Month-to-Month,Yes
CUST10748,Male,22,East,Basic,41,90.88,2776.53,Bank Transfer,6,Month-to-Month,No
CUST10749,Female,58,South,Standard,17,44.89,1487.45,Bank Transfer,7,Month-to-Month,No
CUST10750,Female,43,East,Basic,62,52.44,3428.88,UPI,0,Month-to-Month,Yes
CUST10751,Male,45,North,Basic,29,53.42,6371.3,Credit Card,7,Month-to-Month,No
CUST10752,Female,19,East,Standard,58,22.57,3772.31,Credit Card,2,Month-to-Month,No
CUST10753,Female,67,North,Basic,70,54.1,4346.43,UPI,2,Month-to-Month,No
CUST10754,Female,23,East,Basic,22,100.33,7961.76,Credit Card,5,Month-to-Month,No
CUST10755,Female,26,West,Basic,6,109.73,3252.96,Bank Transfer,3,Two Year,No
CUST10756,Female,50,East,Basic,26,71.82,4961.67,UPI,3,Month-to-Month,No
CUST10757,Male,58,West,Basic,39,65.55,2985.43,UPI,3,Two Year,No
CUST10758,Male,42,West,Basic,12,23.08,3203.01,Debit Card,9,Month-to-Month,No
CUST10759,Male,65,South,Basic,14,107.92,5595.56,Credit Card,8,Month-to-Month,No
CUST10760,Female,30,West,Basic,22,21.3,7509.31,Debit Card,7,Month-to-Month,Yes
CUST10761,Female,26,West,Standard,51,114.48,4384.64,Bank Transfer,2,Month-to-Month,No
CUST10762,Male,30,East,Basic,23,68.92,6170.36,UPI,0,Month-to-Month,No
CUST10763,Female,48,North,Basic,48,54.19,804.73,Bank Transfer,0,Two Year,No
CUST10764,Male,58,South,Basic,71,112.42,1768.15,Credit Card,0,Two Year,No
CUST10765,Male,28,West,Standard,50,22.44,4066.84,Debit Card,3,Month-to-Month,No
CUST10766,Male,21,South,Premium,13,78.14,258.09,Credit Card,5,Month-to-Month,No
CUST10767,Female,51,East,Standard,10,74.89,2097.55,Bank Transfer,3,Month-to-Month,Yes
CUST10768,Female,55,West,Standard,55,41.93,4187.47,Debit Card,2,Month-to-Month,No
CUST10769,Male,63,East,Standard,9,62.89,218.19,Credit Card,7,Month-to-Month,Yes
CUST10770,Male,21,South,Standard,52,85.23,2189.92,Bank Transfer,7,Month-to-Month,Yes
CUST10771,Male,55,East,Standard,2,92.71,4160.84,Credit Card,5,Month-to-Month,No
CUST10772,Male,36,South,Basic,25,20.07,4627.88,UPI,8,Month-to-Month,Yes
CUST10773,Female,23,East,Basic,13,113.69,7413.44,Debit Card,9,Month-to-Month,No
CUST10774,Female,51,South,Basic,51,36.45,5198.23,Debit Card,0,Month-to-Month,No
CUST10775,Male,35,North,Premium,58,43.36,3376.41,Debit Card,7,Month-to-Month,No
CUST10776,Male,30,East,Standard,34,46.35,7449.77,UPI,5,Two Year,Yes
CUST10777,Female,58,East,Standard,35,23.78,6300.58,Debit Card,0,Month-to-Month,No
CUST10778,Female,40,North,Basic,3,32.31,1680.07,UPI,3,Two Year,No
CUST10779,Male,36,North,Standard,59,118.63,1133.65,Debit Card,4,One Year,No
CUST10780,Male,62,East,Basic,70,51.52,5438.91,Credit Card,6,Two Year,No
CUST10781,Male,28,North,Basic,48,31.53,4523.08,Credit Card,7,One Year,No
CUST10782,Female,18,West,Premium,64,30.7,6338.42,Credit Card,8,One Year,No
CUST10783,Female,41,South,Standard,19,91.95,5936.56,Credit Card,5,Two Year,No
CUST10784,Female,24,South,Basic,67,105.46,5039.17,UPI,9,Month-to-Month,Yes
CUST10785,Male,42,South,Premium,5,45.7,7892.42,Bank Transfer,8,Month-to-Month,No
CUST10786,Male,38,West,Basic,67,22.09,4315.36,Bank Transfer,3,Two Year,No
CUST10787,Female,32,North,Premium,11,42.31,993.54,Credit Card,7,One Year,No
CUST10788,Female,18,North,Basic,68,25.65,6643.36,Bank Transfer,2,Two Year,No
CUST10789,Male,29,East,Basic,69,30.34,2089.64,Bank Transfer,3,One Year,Yes
CUST10790,Female,24,North,Basic,1,63.15,6240.69,Debit Card,9,Two Year,No
CUST10791,Female,32,East,Basic,63,42.99,7661.15,UPI,3,One Year,No
CUST10792,Male,38,West,Basic,29,71.59,5604.68,Credit Card,5,One Year,No
CUST10793,Female,36,South,Standard,12,45.35,4808.64,Bank Transfer,8,Month-to-Month,No
CUST10794,Male,46,South,Premium,41,114.05,3737.05,Bank Transfer,5,Two Year,Yes
CUST10795,Male,42,South,Standard,2,110.59,2978.84,Credit Card,0,One Year,Yes
CUST10796,Male,50,North,Basic,37,76.68,2888.74,Debit Card,4,One Year,Yes
CUST10797,Male,66,East,Standard,45,55.44,5127.34,Credit Card,8,One Year,No
CUST10798,Male,49,East,Basic,48,58.11,6035.06,Debit Card,4,Month-to-Month,No
CUST10799,Male,66,West,Basic,24,61.19,5460.28,Bank Transfer,5,Month-to-Month,No
CUST10800,Male,52,North,Standard,22,92.76,1667.44,UPI,2,Two Year,Yes
CUST10801,Female,61,West,Standard,11,65.16,4002.5,Debit Card,7,Month-to-Month,No
CUST10802,Male,55,East,Basic,58,105.67,6353.96,Debit Card,9,Month-to-Month,No
CUST10803,Male,43,East,Basic,46,114.41,3858.06,Credit Card,3,Month-to-Month,No
CUST10804,Female,28,South,Premium,29,53.59,4339.32,Bank Transfer,3,One Year,No
CUST10805,Female,52,North,Basic,35,76.07,6191.97,UPI,4,One Year,Yes
CUST10806,Female,25,East,Standard,15,29.51,5324.0,Credit Card,9,One Year,Yes
CUST10807,Male,63,South,Standard,60,40.05,3333.82,Credit Card,8,One Year,No
CUST10808,Female,31,North,Basic,42,61.35,7173.76,UPI,7,Month-to-Month,No
CUST10809,Male,27,West,Basic,43,40.62,1384.28,Bank Transfer,6,Month-to-Month,Yes
CUST10810,Male,19,North,Basic,49,107.66,7964.58,UPI,4,Month-to-Month,No
CUST10811,Male,63,North,Standard,64,35.83,1038.94,Credit Card,8,One Year,No
CUST10812,Male,26,East,Standard,32,65.57,218.1,Credit Card,8,Month-to-Month,No
CUST10813,Female,20,East,Standard,64,80.57,7131.15,Debit Card,9,One Year,Yes
CUST10814,Female,38,North,Premium,2,89.19,2035.13,UPI,9,Month-to-Month,No
CUST10815,Male,43,East,Standard,24,58.31,5864.63,UPI,1,Month-to-Month,No
CUST10816,Male,25,East,Standard,66,106.91,6507.02,UPI,3,Two Year,No
CUST10817,Male,65,East,Standard,38,76.83,6885.99,Credit Card,7,Month-to-Month,No
CUST10818,Female,19,South,Standard,31,63.95,7933.59,Bank Transfer,0,One Year,Yes
CUST10819,Male,23,South,Standard,26,26.72,2422.91,Credit Card,4,Month-to-Month,No
CUST10820,Male,45,North,Standard,29,66.47,5710.92,Debit Card,7,Month-to-Month,No
CUST10821,Female,46,East,Standard,67,102.07,1011.66,Credit Card,1,Month-to-Month,No
CUST10822,Female,43,South,Basic,25,81.45,3313.79,Credit Card,1,Month-to-Month,No
CUST10823,Male,42,North,Standard,48,103.22,6798.98,Credit Card,7,One Year,No
CUST10824,Female,29,East,Basic,65,69.4,3004.5,Debit Card,9,Month-to-Month,No
CUST10825,Female,22,West,Basic,53,31.85,4769.65,UPI,8,Month-to-Month,No
CUST10826,Male,51,East,Basic,67,21.36,4079.81,Bank Transfer,6,Month-to-Month,Yes
CUST10827,Female,65,East,Standard,18,50.32,5203.02,Bank Transfer,7,One Year,Yes
CUST10828,Male,54,South,Standard,9,89.8,7785.87,Debit Card,4,One Year,No
CUST10829,Female,32,North,Basic,38,99.03,540.31,UPI,0,Month-to-Month,No
CUST10830,Male,61,North,Standard,21,49.58,4634.3,UPI,3,Month-to-Month,No
CUST10831,Male,53,South,Standard,65,69.57,6917.93,Debit Card,1,One Year,No
CUST10832,Male,32,East,Basic,21,62.11,3902.92,Credit Card,2,One Year,No
CUST10833,Female,60,West,Standard,27,61.05,720.36,UPI,2,Month-to-Month,No
CUST10834,Male,65,East,Standard,70,43.13,4528.26,Bank Transfer,8,One Year,No
CUST10835,Female,40,East,Standard,44,33.64,2723.38,Debit Card,9,One Year,No
CUST10836,Male,23,West,Standard,28,39.67,1324.04,Bank Transfer,3,One Year,No
CUST10837,Male,63,South,Standard,45,25.53,6807.37,Credit Card,1,One Year,No
CUST10838,Female,67,North,Basic,17,39.81,4220.64,Debit Card,2,Two Year,No
CUST10839,Male,61,South,Basic,40,20.92,7472.88,Bank Transfer,2,Month-to-Month,No
CUST10840,Male,60,South,Basic,3,82.73,6467.53,Bank Transfer,6,Two Year,No
CUST10841,Female,62,East,Premium,66,51.64,5574.48,Credit Card,7,Month-to-Month,No
CUST10842,Male,38,North,Basic,46,117.31,139.7,Debit Card,5,One Year,Yes
CUST10843,Male,40,North,Basic,30,39.37,3479.81,UPI,3,Month-to-Month,No
CUST10844,Male,60,South,Premium,69,54.58,1660.14,UPI,5,Month-to-Month,No
CUST10845,Male,33,West,Premium,9,55.78,7295.3,Bank Transfer,0,One Year,No
CUST10846,Female,64,South,Standard,11,20.85,1479.21,Credit Card,9,One Year,No
CUST10847,Female,32,West,Basic,69,103.92,2359.87,Bank Transfer,7,Month-to-Month,No
CUST10848,Male,42,North,Basic,66,23.2,4183.01,Credit Card,0,Month-to-Month,No
CUST10849,Female,53,South,Basic,31,114.02,2180.57,UPI,4,Month-to-Month,No
CUST10850,Male,28,East,Basic,33,109.21,1757.93,Bank Transfer,1,Two Year,No
CUST10851,Female,68,South,Basic,39,73.55,4832.88,Bank Transfer,5,Two Year,No
CUST10852,Male,32,North,Standard,46,74.36,802.54,Credit Card,8,Month-to-Month,No
CUST10853,Male,21,East,Premium,37,85.38,559.53,Debit Card,4,Two Year,No
CUST10854,Male,38,East,Basic,60,58.71,3040.74,Credit Card,3,Two Year,No
CUST10855,Male,30,West,Standard,31,84.72,5793.25,Debit Card,1,Month-to-Month,No
CUST10856,Male,39,East,Standard,11,24.48,4482.97,UPI,2,One Year,No
CUST10857,Male,36,East,Basic,2,25.4,3440.72,Bank Transfer,5,Month-to-Month,No
CUST10858,Female,51,South,Standard,27,65.72,4569.44,Bank Transfer,7,One Year,No
CUST10859,Male,31,North,Basic,2,74.96,2987.07,Credit Card,7,Month-to-Month,No
CUST10860,Female,21,West,Basic,21,108.78,7495.56,Credit Card,4,Month-to-Month,No
CUST10861,Male,65,South,Standard,58,30.47,533.75,UPI,4,Month-to-Month,No
CUST10862,Female,69,East,Basic,5,102.26,5419.79,UPI,9,Month-to-Month,Yes
CUST10863,Female,63,East,Premium,52,41.0,7141.13,Debit Card,2,One Year,No
CUST10864,Female,44,West,Basic,45,59.41,6450.69,UPI,6,Month-to-Month,Yes
CUST10865,Male,46,North,Standard,20,51.66,1553.92,UPI,5,Month-to-Month,No
CUST10866,Male,64,West,Standard,61,60.02,2437.82,UPI,0,Two Year,No
CUST10867,Female,45,South,Basic,38,35.05,5764.68,UPI,3,Month-to-Month,No
CUST10868,Male,52,West,Basic,20,70.36,765.74,Debit Card,5,Month-to-Month,No
CUST10869,Female,25,East,Standard,25,100.16,6513.71,UPI,5,Two Year,No
CUST10870,Male,33,South,Premium,2,64.15,5779.36,Debit Card,2,Two Year,No
CUST10871,Female,59,East,Premium,32,69.06,5863.89,Credit Card,5,Month-to-Month,Yes
CUST10872,Female,53,North,Standard,26,104.88,891.91,Bank Transfer,9,Month-to-Month,Yes
CUST10873,Male,47,East,Standard,70,90.61,5770.31,Credit Card,5,Two Year,No
CUST10874,Female,35,East,Standard,41,69.05,5470.56,UPI,8,Month-to-Month,Yes
CUST10875,Male,19,West,Standard,67,45.77,6664.29,Bank Transfer,8,Month-to-Month,No
CUST10876,Female,66,East,Standard,1,108.49,428.61,UPI,1,Month-to-Month,No
CUST10877,Female,30,South,Standard,51,77.7,282.57,UPI,3,Month-to-Month,No
CUST10878,Male,21,South,Premium,5,42.11,3046.76,Credit Card,8,One Year,Yes
CUST10879,Male,43,North,Basic,13,46.91,1275.43,UPI,3,One Year,No
CUST10880,Male,42,South,Premium,19,100.31,4511.24,Credit Card,7,Two Year,Yes
CUST10881,Female,47,West,Standard,12,24.41,7347.06,UPI,9,One Year,No
CUST10882,Male,28,North,Basic,48,119.21,3192.69,Debit Card,2,Month-to-Month,Yes
CUST10883,Female,24,South,Basic,25,33.04,6775.11,Bank Transfer,2,Month-to-Month,No
CUST10884,Female,48,West,Basic,57,99.61,101.9,Credit Card,8,Two Year,Yes
CUST10885,Male,61,South,Standard,35,59.48,1431.27,Credit Card,9,Month-to-Month,Yes
CUST10886,Male,27,South,Premium,5,69.22,340.35,Bank Transfer,7,Month-to-Month,No
CUST10887,Female,56,East,Basic,22,108.07,2692.36,Credit Card,0,Two Year,Yes
CUST10888,Female,30,South,Premium,57,61.29,7274.7,Bank Transfer,9,Month-to-Month,No
CUST10889,Male,48,South,Premium,47,73.75,865.92,Debit Card,1,Month-to-Month,Yes
CUST10890,Male,24,West,Basic,54,24.93,4890.64,UPI,2,Two Year,No
CUST10891,Male,66,West,Premium,3,20.23,3666.82,Debit Card,1,Two Year,No
CUST10892,Male,59,East,Premium,53,44.48,7513.9,UPI,2,Month-to-Month,No
CUST10893,Male,59,South,Standard,31,88.06,1067.9,Bank Transfer,7,Two Year,No
CUST10894,Female,53,East,Standard,69,32.13,1775.02,Debit Card,5,Month-to-Month,No
CUST10895,Female,37,South,Premium,33,31.38,333.38,UPI,6,Month-to-Month,Yes
CUST10896,Female,21,North,Standard,50,61.1,3528.09,Bank Transfer,9,Two Year,Yes
CUST10897,Female,24,North,Basic,16,84.78,2294.88,UPI,9,Two Year,No
CUST10898,Male,18,East,Premium,39,91.21,6972.26,Credit Card,5,Month-to-Month,No
CUST10899,Male,61,East,Standard,46,37.85,4879.03,Credit Card,0,Month-to-Month,No
CUST10900,Male,62,East,Standard,47,27.96,4951.32,Bank Transfer,2,Month-to-Month,No
CUST10901,Female,59,West,Basic,44,114.04,4302.09,UPI,0,Month-to-Month,No
CUST10902,Female,64,West,Standard,9,46.07,825.62,Credit Card,9,Month-to-Month,Yes
CUST10903,Male,30,West,Basic,50,105.33,3615.65,Debit Card,8,Month-to-Month,No
CUST10904,Male,39,East,Premium,60,106.35,7996.09,UPI,8,Month-to-Month,No
CUST10905,Female,38,South,Basic,15,97.25,6698.31,UPI,4,Month-to-Month,No
CUST10906,Female,39,North,Basic,36,36.88,7158.33,Credit Card,3,Month-to-Month,No
CUST10907,Male,45,East,Standard,63,102.18,6603.49,Credit Card,8,One Year,No
CUST10908,Male,26,West,Basic,69,96.93,914.03,Bank Transfer,8,Month-to-Month,No
CUST10909,Female,43,West,Standard,41,79.67,1896.84,UPI,2,Month-to-Month,No
CUST10910,Male,26,East,Premium,24,53.72,124.66,Debit Card,4,Two Year,Yes
CUST10911,Male,32,East,Premium,49,46.25,2497.73,Credit Card,2,One Year,Yes
CUST10912,Male,27,West,Basic,18,32.19,958.0,UPI,9,Month-to-Month,No
CUST10913,Female,41,South,Basic,7,70.98,3835.07,Credit Card,1,Month-to-Month,No
CUST10914,Female,59,West,Premium,4,78.53,5449.31,Bank Transfer,0,One Year,Yes
CUST10915,Female,25,West,Premium,69,55.93,7008.59,UPI,9,Month-to-Month,No
CUST10916,Female,41,East,Standard,60,67.54,6018.82,UPI,1,One Year,No
CUST10917,Female,33,South,Standard,55,56.35,7514.83,Bank Transfer,7,Month-to-Month,Yes
CUST10918,Female,66,West,Basic,16,84.1,525.8,Debit Card,7,Month-to-Month,No
CUST10919,Female,43,West,Premium,29,110.13,196.22,Credit Card,2,Month-to-Month,No
CUST10920,Male,44,North,Standard,23,36.39,5324.57,Bank Transfer,6,One Year,No
CUST10921,Male,54,East,Basic,14,58.14,2385.88,UPI,6,Two Year,No
CUST10922,Male,21,North,Basic,49,34.09,2102.66,Bank Transfer,1,Month-to-Month,No
CUST10923,Male,67,North,Premium,33,82.49,2714.01,UPI,8,Month-to-Month,No
CUST10924,Male,41,West,Basic,25,92.89,2231.39,Bank Transfer,2,Month-to-Month,Yes
CUST10925,Male,36,East,Basic,21,113.19,4140.35,Debit Card,1,Month-to-Month,No
